key,fpr,tpr,threshold
threshold_100,0.13043478260869565,0.8899082568807339,0.3258658
threshold_101,0.13043478260869565,0.8990825688073395,0.32399276
threshold_102,0.17391304347826086,0.8990825688073395,0.320106
threshold_103,0.21739130434782608,0.8990825688073395,0.31904188
threshold_104,0.21739130434782608,0.908256880733945,0.31734097
threshold_105,0.21739130434782608,0.9174311926605505,0.31460512
threshold_106,0.21739130434782608,0.926605504587156,0.31091294
threshold_107,0.21739130434782608,0.9357798165137615,0.31019744
threshold_108,0.21739130434782608,0.944954128440367,0.3098333
threshold_109,0.21739130434782608,0.9541284403669725,0.3093063
threshold_110,0.21739130434782608,0.963302752293578,0.30929866
threshold_111,0.21739130434782608,0.9724770642201835,0.30751035
threshold_112,0.21739130434782608,0.981651376146789,0.30749646
