pro,fpr,threshold
0.44788328037721026,0.028078649736677973,0.6950000000000001
0.43291260367505635,0.026262161341858364,0.7000000000000001
0.41621958492099886,0.024461515627553592,0.705
0.39870813890713214,0.02288725347955294,0.71
0.38338074338312245,0.021353848770774758,0.715
0.3672808691397395,0.019860884588573924,0.72
0.35149366261564996,0.01834707477411673,0.725
0.3370968370946806,0.016893717293202992,0.73
0.3232236560976906,0.015562932129956675,0.735
0.30817790949452956,0.014358471498183928,0.74
0.2929705673727703,0.013226553666663332,0.745
0.27950034717662386,0.012140913138751866,0.75
0.26243559578671183,0.011151996344509928,0.755
0.2476151956724172,0.010207272290651484,0.76
0.23284508697935874,0.009328837347368281,0.765
0.2198027321289586,0.008548376875689991,0.77
0.208309777158496,0.007831704038716176,0.775
0.19803327189705017,0.007137544484579235,0.78
0.1876904071354669,0.0064850761949550246,0.785
0.17677818254934058,0.00586512709165074,0.79
0.16606801456434198,0.00526644053324795,0.795
0.154297648453362,0.004756556368257272,0.8
0.14211342423883913,0.004267934748168086,0.805
0.1303592864917302,0.003848937539815158,0.81
0.11779302935507226,0.003445783011977067,0.8150000000000001
0.10593911861555924,0.003080567534845559,0.8200000000000001
0.09461990101369841,0.0027524572831303805,0.8250000000000001
0.08438062162762898,0.0024426911878008026,0.8300000000000001
0.07529362788146295,0.0021325081798260976,0.835
0.06622091486505301,0.0018360832891405933,0.84
0.05812844111896839,0.0015938570423216366,0.845
0.04977083034617229,0.00136705656337239,0.85
0.04203863421504605,0.0011640201051953986,0.855
0.03564040709160391,0.0009655696861148078,0.86
0.03067609018376042,0.0007979708027736365,0.865
0.02584843786596109,0.000665809494268285,0.87
0.021814083463224776,0.000551575429503407,0.875
0.019827721031847444,0.0004690267257682033,0.88
0.018496785571208433,0.0003860611093878722,0.885
0.016876581676678857,0.00031226757120034155,0.89
0.0159360869079926,0.00025431671352764797,0.895
0.014686799292129703,0.00020428719611237297,0.9
0.013310969535847152,0.00015842680514837088,0.905
0.01206846618245012,0.00011882010386127817,0.91
0.011291831481636452,9.047004399262232e-05,0.915
0.010458733803061932,6.670602322036668e-05,0.92
0.009530082602071093,4.752804154451126e-05,0.925
0.008602986872121883,3.54375748358198e-05,0.93
0.007901390695585826,2.626549664301938e-05,0.935
0.0071193777414079494,2.084563225636459e-05,0.9400000000000001
0.006116282982137182,1.584268051483709e-05,0.9450000000000001
0.005322159261246447,1.2924291998946044e-05,0.9500000000000001
0.004709873957959395,8.755165547673128e-06,0.9550000000000001
0.003974462526424953,6.253689676909377e-06,0.96
0.003370178692513262,3.7522138061456263e-06,0.965
0.0029197080291970805,2.9183885158910425e-06,0.97
0.002463503649635037,1.2507379353818755e-06,0.975
0.002052919708029197,4.169126451272918e-07,0.98
0.0015510948905109489,0.0,0.985
0.0010036496350364964,0.0,0.99
0.0005474452554744525,0.0,0.995
