key,fpr,tpr,threshold
threshold_45,0.0,0.4838709677419355,0.7762802
threshold_46,0.0,0.4946236559139785,0.7755058
threshold_47,0.0,0.5053763440860215,0.7740538
threshold_48,0.0,0.5161290322580645,0.7658277
threshold_49,0.0,0.5268817204301075,0.76096475
threshold_50,0.0,0.5376344086021505,0.7592469
threshold_51,0.0,0.5483870967741935,0.755603
threshold_52,0.0,0.5591397849462365,0.752333
threshold_53,0.0,0.5698924731182796,0.75013894
threshold_54,0.0,0.5806451612903226,0.7451042
threshold_55,0.0,0.5913978494623656,0.7398527
threshold_56,0.0,0.6021505376344086,0.739787
threshold_57,0.0,0.6129032258064516,0.7382083
threshold_58,0.0,0.6236559139784946,0.737489
threshold_59,0.0,0.6344086021505376,0.7350412
threshold_60,0.0,0.6451612903225806,0.7343248
threshold_61,0.0,0.6559139784946236,0.7314982
threshold_62,0.0,0.6666666666666666,0.7282755
threshold_63,0.0,0.6774193548387096,0.7243731
threshold_64,0.0,0.6881720430107527,0.7228899
threshold_65,0.0,0.6989247311827957,0.7210816
threshold_66,0.0,0.7096774193548387,0.7114158
threshold_67,0.0,0.7204301075268817,0.70840204
threshold_68,0.0,0.7311827956989247,0.7040141
threshold_69,0.0,0.7419354838709677,0.7028245
threshold_70,0.0,0.7526881720430108,0.7014253
threshold_71,0.0,0.7634408602150538,0.69698876
threshold_72,0.0,0.7741935483870968,0.69464445
threshold_73,0.0,0.7849462365591398,0.6939491
threshold_74,0.0,0.7956989247311828,0.69146883
threshold_75,0.0,0.8064516129032258,0.6891637
threshold_76,0.0,0.8172043010752689,0.6878983
threshold_77,0.0,0.8279569892473119,0.6875021
threshold_78,0.0,0.8387096774193549,0.6796965
threshold_79,0.0,0.8494623655913979,0.67015034
threshold_80,0.0,0.8602150537634409,0.66691405
threshold_81,0.0,0.8709677419354839,0.6596176
threshold_82,0.0,0.8817204301075269,0.6472274
threshold_83,0.0,0.8924731182795699,0.6470079
threshold_84,0.0,0.9032258064516129,0.6316525
threshold_85,0.0,0.9139784946236559,0.62891454
threshold_86,0.0,0.9247311827956989,0.6214074
threshold_87,0.0,0.9354838709677419,0.6177238
threshold_88,0.0,0.946236559139785,0.6063732
threshold_89,0.0,0.956989247311828,0.59161
threshold_90,0.0,0.967741935483871,0.54925203
threshold_91,0.045454545454545456,0.967741935483871,0.5463081
threshold_92,0.045454545454545456,0.978494623655914,0.5411617
threshold_93,0.09090909090909091,0.978494623655914,0.53601915
threshold_94,0.09090909090909091,0.989247311827957,0.53139293
threshold_95,0.13636363636363635,0.989247311827957,0.52994215
threshold_96,0.18181818181818182,0.989247311827957,0.52363116
threshold_97,0.18181818181818182,1.0,0.52198684
threshold_98,0.22727272727272727,1.0,0.52138686
threshold_99,0.2727272727272727,1.0,0.5212633
threshold_100,0.3181818181818182,1.0,0.51060706
threshold_101,0.36363636363636365,1.0,0.50929433
threshold_102,0.4090909090909091,1.0,0.4889974
threshold_103,0.45454545454545453,1.0,0.48608017
threshold_104,0.5,1.0,0.48315454
threshold_105,0.5454545454545454,1.0,0.4743111
threshold_106,0.5909090909090909,1.0,0.4720393
threshold_107,0.6363636363636364,1.0,0.47038376
threshold_108,0.6818181818181818,1.0,0.47026873
threshold_109,0.7272727272727273,1.0,0.4693118
threshold_110,0.7727272727272727,1.0,0.46236128
threshold_111,0.8181818181818182,1.0,0.44340846
threshold_112,0.8636363636363636,1.0,0.43228123
threshold_113,0.9090909090909091,1.0,0.42904696
threshold_114,0.9545454545454546,1.0,0.41492158
threshold_115,1.0,1.0,0.41240886
